tipo_doc,num_doc,monto_6_meses,ingresos_mensuales,canales_usados,tipo_persona,monto_total
CEDULA DE CIUDADANIA,6417903877879270000,20700000,9642589,"CAJERO, SUCURSAL",PERSONA NATURAL,103800000
NIT,6959181927395810000,495367000,9136029,"CAJERO, SUCURSAL",PERSONA JURIDICA,1218414136
CEDULA DE CIUDADANIA,7271582370278810000,163670000,7856210,"SUCURSAL, CAJERO",PERSONA NATURAL,210530000
CEDULA DE CIUDADANIA,156554777112906000,40360000,3942449,"SUCURSAL, CORRESPONSAL, CAJERO",PERSONA NATURAL,102860000
CEDULA DE CIUDADANIA,2551685880208060000,5300000,1799055,CAJERO,PERSONA NATURAL,56500000
CEDULA DE CIUDADANIA,2804575328834180000,72687300,1905387,"CAJERO, SUCURSAL",PERSONA NATURAL,80137300
CEDULA DE CIUDADANIA,7968374445216620000,121600000,7242422,"CAJERO, SUCURSAL",PERSONA NATURAL,148000000
CEDULA DE CIUDADANIA,9133830529139460000,106473150,3867522,"SUCURSAL, CAJERO",PERSONA NATURAL,161422150
CEDULA DE CIUDADANIA,4487854409135260000,132500000,6804063,SUCURSAL,PERSONA NATURAL,278000000
CEDULA DE CIUDADANIA,8208502064502330000,114680000,9968341,"SUCURSAL, CAJERO",PERSONA NATURAL,175330000
CEDULA DE CIUDADANIA,8705319077133210000,45765361,3820498,"CAJERO, SUCURSAL",PERSONA NATURAL,178032361
CEDULA DE CIUDADANIA,6803005301934610000,45000000,4498019,"SUCURSAL, CAJERO",PERSONA NATURAL,55900000
CEDULA DE CIUDADANIA,8512356405753390000,31700000,6020658,"SUCURSAL, CAJERO",PERSONA NATURAL,91700000
CEDULA DE CIUDADANIA,6785351284798150000,46170000,4315270,"CAJERO, SUCURSAL",PERSONA NATURAL,96210000
CEDULA DE CIUDADANIA,8087996733963500000,155700000,5644953,CAJERO,PERSONA NATURAL,209700000
CEDULA DE CIUDADANIA,7687423109290950000,91550000,7182000,"SUCURSAL, CAJERO",PERSONA NATURAL,91550000
CEDULA DE CIUDADANIA,6228542355499100000,36232300,1344383,SUCURSAL,PERSONA NATURAL,57070502
CEDULA DE CIUDADANIA,7493170051972790000,257470000,1585196,"CAJERO, SUCURSAL",PERSONA NATURAL,257470000
CEDULA DE CIUDADANIA,4281624747083370000,42630000,7120555,CAJERO,PERSONA NATURAL,55850000
CEDULA DE CIUDADANIA,2857109946189420000,87500000,417063,"CAJERO, SUCURSAL",PERSONA NATURAL,87500000
CEDULA DE CIUDADANIA,4632526778771140000,36562000,4734702,"CAJERO, SUCURSAL",PERSONA NATURAL,62162000
NIT,4433617597836820000,1207850000,464163,"CAJERO, SUCURSAL",PERSONA JURIDICA,1539250000
CEDULA DE CIUDADANIA,639002346563756000,97970000,9455057,"CAJERO, SUCURSAL",PERSONA NATURAL,111190000
CEDULA DE CIUDADANIA,8480033556835100000,151150000,9410654,"CAJERO, SUCURSAL",PERSONA NATURAL,194150000
CEDULA DE CIUDADANIA,4467325963610210000,61470000,5305185,"SUCURSAL, CAJERO",PERSONA NATURAL,144470000
CEDULA DE CIUDADANIA,26488192391301100,32600000,4750553,"CAJERO, SUCURSAL",PERSONA NATURAL,60700000
CEDULA DE CIUDADANIA,5100999715133530000,4240000,1377568,CAJERO,PERSONA NATURAL,58560000
CEDULA DE CIUDADANIA,5566800922968110000,27371572,3665289,"CAJERO, SUCURSAL",PERSONA NATURAL,56071572
CEDULA DE CIUDADANIA,1798808131764480000,40000000,4350585,SUCURSAL,PERSONA NATURAL,130000000
NIT,4650790539173490000,250215000,4397250,"SUCURSAL, CAJERO",PERSONA JURIDICA,1151930513
CEDULA DE CIUDADANIA,554023579853194000,70270000,3506426,SUCURSAL,PERSONA NATURAL,110570000
CEDULA DE CIUDADANIA,979654439966687000,50750000,2451750,"CAJERO, SUCURSAL",PERSONA NATURAL,57285000
CEDULA DE CIUDADANIA,4508266495495960000,80670000,5488703,"CAJERO, SUCURSAL",PERSONA NATURAL,115060000
CEDULA DE CIUDADANIA,2125413195474280000,185000000,4889782,SUCURSAL,PERSONA NATURAL,208000000
CEDULA DE CIUDADANIA,84791847612698000,101680000,6191265,"CAJERO, SUCURSAL",PERSONA NATURAL,151280000
CEDULA DE CIUDADANIA,1028790626694780000,40080000,1360728,CAJERO,PERSONA NATURAL,128280000
CEDULA DE CIUDADANIA,7527398243978150000,14995000,3757459,"CORRESPONSAL, CAJERO",PERSONA NATURAL,89845000
CEDULA DE CIUDADANIA,8172314366870040000,84984777,454405,"CAJERO, SUCURSAL",PERSONA NATURAL,87924777
CEDULA DE CIUDADANIA,8246037660363940000,2200000,698608,CAJERO,PERSONA NATURAL,63700000
CEDULA DE CIUDADANIA,2626129141969260000,9750000,4667342,CAJERO,PERSONA NATURAL,125050000
CEDULA DE CIUDADANIA,5488111816962480000,34200000,7260917,"CAJERO, SUCURSAL",PERSONA NATURAL,75950000
CEDULA DE CIUDADANIA,2036482187058990000,97760000,6914217,"SUCURSAL, CAJERO",PERSONA NATURAL,223400000
CEDULA DE CIUDADANIA,3862412322062230000,151343093,8414548,"CAJERO, SUCURSAL",PERSONA NATURAL,222340918
CEDULA DE CIUDADANIA,157171868925675000,94387000,6317778,SUCURSAL,PERSONA NATURAL,94387000
CEDULA DE CIUDADANIA,3070275628938830000,118542000,5403954,"CAJERO, SUCURSAL",PERSONA NATURAL,132504000
CEDULA DE CIUDADANIA,1937979557220020000,104000000,6205721,SUCURSAL,PERSONA NATURAL,284000000
CEDULA DE CIUDADANIA,1647935346917640000,60200000,7577377,"CAJERO, SUCURSAL",PERSONA NATURAL,126500000
CEDULA DE CIUDADANIA,3277253311428740000,136180000,8285019,"SUCURSAL, CAJERO",PERSONA NATURAL,136680000
CEDULA DE CIUDADANIA,919527241577477000,281600000,4775160,"CAJERO, SUCURSAL",PERSONA NATURAL,297500000
CEDULA DE CIUDADANIA,2063798310004290000,36390000,2328811,CAJERO,PERSONA NATURAL,59910000
CEDULA DE CIUDADANIA,9042663404547510000,40000000,4198963,SUCURSAL,PERSONA NATURAL,81300000
CEDULA DE CIUDADANIA,4871412332052390000,62200000,1422423,"CAJERO, SUCURSAL",PERSONA NATURAL,63900000
CEDULA DE CIUDADANIA,3587171215510280000,68000000,5815768,"SUCURSAL, CAJERO",PERSONA NATURAL,87474452
CEDULA DE CIUDADANIA,3662483001503790000,279030000,7448151,"SUCURSAL, CAJERO",PERSONA NATURAL,280430000
CEDULA DE CIUDADANIA,6435309404881890000,181280000,412810,"SUCURSAL, CAJERO",PERSONA NATURAL,182280000
CEDULA DE CIUDADANIA,7824914021302970000,58002000,6834110,"SUCURSAL, CAJERO",PERSONA NATURAL,58302000
CEDULA DE CIUDADANIA,4786700515962510000,365000000,9712903,SUCURSAL,PERSONA NATURAL,581111000
CEDULA DE CIUDADANIA,7496260896606090000,27888000,544206,SUCURSAL,PERSONA NATURAL,55888000
CEDULA DE CIUDADANIA,1245261441856420000,146470000,8164643,"CAJERO, SUCURSAL",PERSONA NATURAL,146810000
CEDULA DE CIUDADANIA,254386189937391000,62600000,7703115,"SUCURSAL, CAJERO",PERSONA NATURAL,63600000
CEDULA DE CIUDADANIA,6101385878332610000,65500000,9216421,SUCURSAL,PERSONA NATURAL,65500000
CEDULA DE CIUDADANIA,8748612490346180000,58259269,6875694,SUCURSAL,PERSONA NATURAL,79955269
CEDULA DE CIUDADANIA,2574183504715020000,126100000,6864033,"SUCURSAL, CAJERO",PERSONA NATURAL,545800000
CEDULA DE CIUDADANIA,1187472763112700000,57214594,9511186,"SUCURSAL, CAJERO",PERSONA NATURAL,57384594
CEDULA DE CIUDADANIA,8858946580968640000,664697000,8688315,"SUCURSAL, CAJERO",PERSONA NATURAL,860967000
CEDULA DE CIUDADANIA,3704813763775610000,38249600,5148620,"SUCURSAL, CAJERO",PERSONA NATURAL,203949600
CEDULA DE CIUDADANIA,2481660721969490000,104315516,8537928,SUCURSAL,PERSONA NATURAL,104315516
CEDULA DE CIUDADANIA,7302590736283890000,9650000,921425,"SUCURSAL, CAJERO",PERSONA NATURAL,62920000
CEDULA DE CIUDADANIA,4202110485299290000,125500000,6777605,"SUCURSAL, CAJERO",PERSONA NATURAL,132100000
CEDULA DE CIUDADANIA,3779991239016850000,32990000,9497974,"SUCURSAL, CAJERO",PERSONA NATURAL,57500000
CEDULA DE CIUDADANIA,3028689115656820000,24668055,4557530,"CAJERO, SUCURSAL",PERSONA NATURAL,182985759
CEDULA DE CIUDADANIA,3487431445336950000,88670000,3254457,"SUCURSAL, CAJERO",PERSONA NATURAL,89220000
CEDULA DE CIUDADANIA,3233920371428230000,98480000,2777698,"CAJERO, SUCURSAL",PERSONA NATURAL,104480000
CEDULA DE CIUDADANIA,8692788026857500000,249679307,2975877,"CAJERO, CORRESPONSAL, SUCURSAL",PERSONA NATURAL,471445307
CEDULA DE CIUDADANIA,5101739369769080000,63664000,4240358,"CAJERO, SUCURSAL",PERSONA NATURAL,64664000
CEDULA DE CIUDADANIA,3825080446953660000,127370000,9377183,"CAJERO, SUCURSAL",PERSONA NATURAL,146420000
CEDULA DE CIUDADANIA,5308867830871010000,38120000,4336542,"CAJERO, SUCURSAL",PERSONA NATURAL,72935000
CEDULA DE CIUDADANIA,2104731512104020000,45900000,9266606,CAJERO,PERSONA NATURAL,72900000
CEDULA DE CIUDADANIA,1138092902021320000,39100000,4622384,CAJERO,PERSONA NATURAL,55900000
CEDULA DE CIUDADANIA,3820501146950820000,7720000,545222,CAJERO,PERSONA NATURAL,57420000
CEDULA DE CIUDADANIA,7088739800789050000,1100220000,3371198,SUCURSAL,PERSONA NATURAL,1186220000
CEDULA DE CIUDADANIA,5811691347568370000,52809300,9746791,"CAJERO, SUCURSAL",PERSONA NATURAL,80880300
CEDULA DE CIUDADANIA,2262084569130050000,46800000,5718055,CAJERO,PERSONA NATURAL,92150000
NIT,3435799565823830000,259310000,6210203,"CAJERO, SUCURSAL",PERSONA JURIDICA,2129762200
CEDULA DE CIUDADANIA,1958335342095530000,66300000,3032106,"SUCURSAL, CAJERO",PERSONA NATURAL,105900000
CEDULA DE CIUDADANIA,6561405020784030000,70200000,232159,"SUCURSAL, CAJERO",PERSONA NATURAL,70400000
NIT,4216650582469950000,451164910,4406927,SUCURSAL,PERSONA JURIDICA,1213164910
CEDULA DE CIUDADANIA,7424597907699330000,19570000,7997281,"SUCURSAL, CAJERO",PERSONA NATURAL,59070000
CEDULA DE CIUDADANIA,2156233808773160000,105200000,6792423,"CAJERO, SUCURSAL",PERSONA NATURAL,110000000
CEDULA DE CIUDADANIA,8900188625463620000,29287000,22469,"SUCURSAL, CAJERO",PERSONA NATURAL,72690935
CEDULA DE CIUDADANIA,6051457582985370000,120350000,874458,"SUCURSAL, CAJERO",PERSONA NATURAL,126050000
CEDULA DE CIUDADANIA,2143682726579050000,101100000,4082941,"CAJERO, SUCURSAL",PERSONA NATURAL,102650000
CEDULA DE CIUDADANIA,6576886618073540000,130820000,3364699,CAJERO,PERSONA NATURAL,183860000
CEDULA DE CIUDADANIA,8319658156389860000,53100000,9450033,CAJERO,PERSONA NATURAL,75850000
CEDULA DE CIUDADANIA,8211182890279230000,88600000,4666435,"CAJERO, SUCURSAL",PERSONA NATURAL,102700000
CEDULA DE CIUDADANIA,174555267114957000,81800000,9055608,"CAJERO, SUCURSAL",PERSONA NATURAL,93800000
CEDULA DE CIUDADANIA,4447560942060500000,127060000,5793305,"CAJERO, SUCURSAL",PERSONA NATURAL,127060000
CEDULA DE CIUDADANIA,828314536124831000,52630000,5374450,"SUCURSAL, CAJERO",PERSONA NATURAL,82470000
CEDULA DE CIUDADANIA,5321108163438620000,207854800,9809236,"SUCURSAL, CAJERO",PERSONA NATURAL,233325405
CEDULA DE CIUDADANIA,4523656613967260000,49100000,6378535,"SUCURSAL, CAJERO",PERSONA NATURAL,54800000
CEDULA DE CIUDADANIA,5310146325361280000,109895000,637399,"CAJERO, SUCURSAL",PERSONA NATURAL,140479000
CEDULA DE CIUDADANIA,5164524958188170000,30330000,5002200,"CAJERO, SUCURSAL",PERSONA NATURAL,68612000
CEDULA DE CIUDADANIA,1030440886658970000,251900000,6550261,"CORRESPONSAL, CAJERO",PERSONA NATURAL,356600000
CEDULA DE CIUDADANIA,5399604184204320000,53960000,7526620,"CAJERO, CORRESPONSAL",PERSONA NATURAL,66260000
CEDULA DE CIUDADANIA,7146426666147260000,24700000,7710231,CAJERO,PERSONA NATURAL,112990000
CEDULA DE CIUDADANIA,1140734816243060000,22800000,3523254,CAJERO,PERSONA NATURAL,62800000
CEDULA DE CIUDADANIA,7597198592745940000,49750000,5760196,"CAJERO, SUCURSAL",PERSONA NATURAL,55050000
CEDULA DE CIUDADANIA,6984033700550730000,173300000,7043131,"CAJERO, SUCURSAL",PERSONA NATURAL,200000000
CEDULA DE CIUDADANIA,258296582461258000,93700000,7595277,"SUCURSAL, CAJERO",PERSONA NATURAL,93900000
CEDULA DE CIUDADANIA,4362172049026820000,15000000,6669293,SUCURSAL,PERSONA NATURAL,125550000
CEDULA DE CIUDADANIA,7596339753096880000,46650000,3212770,CAJERO,PERSONA NATURAL,72550000
CEDULA DE CIUDADANIA,1977936875297470000,50334000,3208257,"SUCURSAL, CAJERO",PERSONA NATURAL,207014000
CEDULA DE CIUDADANIA,2383296827971260000,74480000,4461880,"CAJERO, SUCURSAL",PERSONA NATURAL,75680000
CEDULA DE CIUDADANIA,5813612150608330000,1774235000,4015100,"CAJERO, SUCURSAL",PERSONA NATURAL,2431705000
CEDULA DE CIUDADANIA,6826583127336090000,97240000,6242476,"SUCURSAL, CAJERO",PERSONA NATURAL,235947000
CEDULA DE CIUDADANIA,3003555518573750000,53160000,3186855,"CAJERO, SUCURSAL",PERSONA NATURAL,106880000
CEDULA DE CIUDADANIA,5151711537087890000,112003519,8071967,"CAJERO, SUCURSAL",PERSONA NATURAL,116103519
CEDULA DE CIUDADANIA,216803705991553000,13100000,3223864,"CAJERO, SUCURSAL",PERSONA NATURAL,193100000
CEDULA DE CIUDADANIA,7346932782819090000,59041600,3449591,"CAJERO, SUCURSAL",PERSONA NATURAL,64118960
CEDULA DE CIUDADANIA,6901196790982100000,48750000,4974594,"CAJERO, SUCURSAL",PERSONA NATURAL,192850000
CEDULA DE CIUDADANIA,5537854494094430000,199500000,4947822,"SUCURSAL, CAJERO",PERSONA NATURAL,293000000
CEDULA DE CIUDADANIA,1412068641519550000,15240000,6718253,"CAJERO, SUCURSAL",PERSONA NATURAL,165490000
CEDULA DE CIUDADANIA,989507155588105000,396000000,5498459,"CAJERO, SUCURSAL",PERSONA NATURAL,433500000
CEDULA DE CIUDADANIA,8407368267072980000,58874187,2199290,SUCURSAL,PERSONA NATURAL,66594765
CEDULA DE CIUDADANIA,7858374202509590000,103200000,275433,"CAJERO, SUCURSAL",PERSONA NATURAL,177400000
CEDULA DE CIUDADANIA,9223117942334310000,74640399,669332,"SUCURSAL, CAJERO",PERSONA NATURAL,97040399
CEDULA DE CIUDADANIA,5271715031301950000,48563550,2096617,"SUCURSAL, CAJERO",PERSONA NATURAL,149977550
CEDULA DE CIUDADANIA,2135621710439130000,64000000,6805563,"SUCURSAL, CAJERO",PERSONA NATURAL,70000000
CEDULA DE CIUDADANIA,8380295264754730000,69209542,3424163,"SUCURSAL, CAJERO",PERSONA NATURAL,274170923
CEDULA DE CIUDADANIA,1069360331330420000,24040000,8672119,"SUCURSAL, CAJERO",PERSONA NATURAL,57440000
CEDULA DE CIUDADANIA,973162772188076000,115520000,5351193,"CAJERO, SUCURSAL",PERSONA NATURAL,141470000
CEDULA DE CIUDADANIA,5526532462974900000,62000000,101305,"CAJERO, SUCURSAL",PERSONA NATURAL,62000000
CEDULA DE CIUDADANIA,5824138596300000000,29020000,1564591,"SUCURSAL, CAJERO",PERSONA NATURAL,60070000
CEDULA DE CIUDADANIA,6571965038720010000,63320000,3734331,"CAJERO, SUCURSAL",PERSONA NATURAL,73920000
CEDULA DE CIUDADANIA,3364698569865070000,66000000,2181497,"CAJERO, SUCURSAL",PERSONA NATURAL,66000000
CEDULA DE CIUDADANIA,3463039142914350000,63190000,4253096,"CAJERO, SUCURSAL",PERSONA NATURAL,77890000
CEDULA DE CIUDADANIA,6595457205269090000,67350000,6402547,"CAJERO, SUCURSAL",PERSONA NATURAL,118370000
CEDULA DE CIUDADANIA,349469699802452000,78582000,7380342,"SUCURSAL, CAJERO",PERSONA NATURAL,159252000
CEDULA DE CIUDADANIA,1488675234879910000,1481000000,1228411,SUCURSAL,PERSONA NATURAL,3049500000
CEDULA DE CIUDADANIA,969679297176844000,41010000,5908107,"SUCURSAL, CAJERO",PERSONA NATURAL,55630000
CEDULA DE CIUDADANIA,6244299201040370000,76802000,5814448,"CORRESPONSAL, SUCURSAL, CAJERO",PERSONA NATURAL,77882000
CEDULA DE CIUDADANIA,5943405990758340000,101932592,1479037,"CAJERO, SUCURSAL",PERSONA NATURAL,103932592
CEDULA DE CIUDADANIA,6406390384983560000,51160000,6226579,"CAJERO, SUCURSAL",PERSONA NATURAL,69060000
CEDULA DE CIUDADANIA,546821914633857000,35100000,8861334,CAJERO,PERSONA NATURAL,94100000
CEDULA DE CIUDADANIA,2867082020779250000,133993252,1473269,"SUCURSAL, CAJERO",PERSONA NATURAL,141416252
CEDULA DE CIUDADANIA,8869744485334070000,207100000,8440114,"SUCURSAL, CAJERO",PERSONA NATURAL,489050000
CEDULA DE CIUDADANIA,6834182195402740000,128543687,4520638,"CAJERO, SUCURSAL",PERSONA NATURAL,188643687
CEDULA DE CIUDADANIA,6548852080304900000,319280000,6028851,"SUCURSAL, CAJERO",PERSONA NATURAL,470780000
CEDULA DE CIUDADANIA,5762350014872630000,96274000,4384376,"CAJERO, SUCURSAL",PERSONA NATURAL,122254000
CEDULA DE CIUDADANIA,6854230273897510000,39270000,9125152,"CAJERO, SUCURSAL",PERSONA NATURAL,104256000
CEDULA DE CIUDADANIA,901028509483108000,996830000,9360633,"SUCURSAL, CAJERO",PERSONA NATURAL,1718430000
CEDULA DE CIUDADANIA,5544140863110740000,74360000,1104352,"SUCURSAL, CAJERO",PERSONA NATURAL,111336000
CEDULA DE CIUDADANIA,6872453900578660000,48400000,8612971,"CAJERO, SUCURSAL",PERSONA NATURAL,136500000
CEDULA DE CIUDADANIA,3368695705657460000,80000000,8261992,SUCURSAL,PERSONA NATURAL,95000000
CEDULA DE CIUDADANIA,8060417249836740000,107277326,6263364,"CAJERO, SUCURSAL",PERSONA NATURAL,108227326
CEDULA DE CIUDADANIA,3323967171695130000,40550000,5933736,"SUCURSAL, CAJERO",PERSONA NATURAL,62350000
CEDULA DE CIUDADANIA,2764444856442990000,92467600,1218845,"CAJERO, SUCURSAL",PERSONA NATURAL,101467600
CEDULA DE CIUDADANIA,5948239157137160000,107500000,889288,"SUCURSAL, CAJERO",PERSONA NATURAL,111500000
NIT,3438684751360440000,2248310000,8982932,"CAJERO, SUCURSAL",PERSONA JURIDICA,2248310000
CEDULA DE CIUDADANIA,4222207423888080000,62920000,9051963,"CAJERO, SUCURSAL",PERSONA NATURAL,65490000
CEDULA DE CIUDADANIA,8816804770272260000,56890000,9054235,"SUCURSAL, CAJERO",PERSONA NATURAL,56890000
CEDULA DE CIUDADANIA,6550124771296880000,141500000,5811636,SUCURSAL,PERSONA NATURAL,252500000
CEDULA DE CIUDADANIA,781520033809790000,105326375,8921253,"SUCURSAL, CAJERO",PERSONA NATURAL,168276375
CEDULA DE CIUDADANIA,5101503824122510000,201570000,232063,"CAJERO, SUCURSAL",PERSONA NATURAL,205070000
CEDULA DE CIUDADANIA,2566185960381350000,80448000,6998187,"SUCURSAL, CAJERO",PERSONA NATURAL,119648000
CEDULA DE CIUDADANIA,6550383686159970000,96275000,3356723,"SUCURSAL, CAJERO",PERSONA NATURAL,103775000
CEDULA DE CIUDADANIA,3824732489864000000,125690852,5755684,"SUCURSAL, CAJERO",PERSONA NATURAL,195800392
CEDULA DE CIUDADANIA,2975438900471780000,67950000,1887458,"CAJERO, SUCURSAL",PERSONA NATURAL,78950000
CEDULA DE CIUDADANIA,7562240677133120000,44510489,6892886,"SUCURSAL, CAJERO",PERSONA NATURAL,63454421
CEDULA DE CIUDADANIA,7416456216525070000,93220000,9615009,"SUCURSAL, CAJERO",PERSONA NATURAL,147220000
CEDULA DE CIUDADANIA,8305797999738160000,100179000,8599789,"SUCURSAL, CAJERO",PERSONA NATURAL,123068000
CEDULA DE CIUDADANIA,5881170511918560000,100080000,5184705,"CAJERO, SUCURSAL",PERSONA NATURAL,127360000
CEDULA DE CIUDADANIA,5700185220074720000,107000000,8772806,"CAJERO, SUCURSAL",PERSONA NATURAL,107000000
CEDULA DE CIUDADANIA,8940626415080000000,56393000,6668659,"SUCURSAL, CAJERO",PERSONA NATURAL,96256922
CEDULA DE CIUDADANIA,1045836449777100000,27000000,6834110,SUCURSAL,PERSONA NATURAL,84000000
CEDULA DE CIUDADANIA,7780788797669690000,151710000,4729203,"CAJERO, SUCURSAL",PERSONA NATURAL,153160000
CEDULA DE CIUDADANIA,3069602849064230000,127752427,3989998,"SUCURSAL, CAJERO",PERSONA NATURAL,130352427
CEDULA DE CIUDADANIA,5232756075633550000,77547000,6421474,"CAJERO, SUCURSAL",PERSONA NATURAL,78577000
CEDULA DE CIUDADANIA,9035212022914850000,33920000,6116406,CAJERO,PERSONA NATURAL,64820000
CEDULA DE CIUDADANIA,3610127408584770000,63300000,9178732,"SUCURSAL, CAJERO",PERSONA NATURAL,63300000
CEDULA DE CIUDADANIA,3415435372570930000,153968000,336511,"SUCURSAL, CAJERO",PERSONA NATURAL,256381000
CEDULA DE CIUDADANIA,6068193396927010000,3930000,257856,CAJERO,PERSONA NATURAL,155230000
CEDULA DE CIUDADANIA,8094076601917180000,180550000,9560670,"CAJERO, SUCURSAL",PERSONA NATURAL,226760000
NIT,8175163384508020000,1527100000,3092545,"CAJERO, SUCURSAL",PERSONA JURIDICA,1875200000
CEDULA DE CIUDADANIA,2306420021003020000,44870000,3229253,CAJERO,PERSONA NATURAL,57480000
CEDULA DE CIUDADANIA,7779730352143090000,73300000,696842,"CAJERO, SUCURSAL",PERSONA NATURAL,73700000
CEDULA DE CIUDADANIA,1216688875493440000,57399000,4861892,"SUCURSAL, CAJERO",PERSONA NATURAL,74669000
CEDULA DE CIUDADANIA,6386951236337400000,62769222,767793,"CAJERO, SUCURSAL",PERSONA NATURAL,80150742
REGISTRO CIVIL,6376130143879550000,10900000,1713466,SUCURSAL,PERSONA NATURAL,82400000
CEDULA DE CIUDADANIA,1927837794357060000,68000000,1680818,CAJERO,PERSONA NATURAL,68000000
CEDULA DE CIUDADANIA,2780095600269190000,21500000,9071868,"SUCURSAL, CAJERO",PERSONA NATURAL,68850000
CEDULA DE CIUDADANIA,500218599786473000,16400000,4790361,"CAJERO, SUCURSAL",PERSONA NATURAL,162140000
CEDULA DE CIUDADANIA,7641621028967110000,121928500,3165665,SUCURSAL,PERSONA NATURAL,121928500
CEDULA DE CIUDADANIA,123382720436403000,38970000,8185843,CAJERO,PERSONA NATURAL,57090000
CEDULA DE CIUDADANIA,8323158486520430000,126945400,141871,"SUCURSAL, CAJERO",PERSONA NATURAL,168379650
CEDULA DE CIUDADANIA,7299333240869810000,75658112,6173397,"CAJERO, SUCURSAL",PERSONA NATURAL,81158112
CEDULA DE CIUDADANIA,1919500570305850000,43090000,5800564,CAJERO,PERSONA NATURAL,209690000
CEDULA DE CIUDADANIA,7920510509821280000,164069835,3743100,"SUCURSAL, CAJERO",PERSONA NATURAL,170589835
CEDULA DE CIUDADANIA,8985951210121740000,44892000,2575704,"CAJERO, CORRESPONSAL, SUCURSAL",PERSONA NATURAL,67846000
CEDULA DE CIUDADANIA,925552897048701000,61092569,9279848,"SUCURSAL, CAJERO",PERSONA NATURAL,63543069
CEDULA DE CIUDADANIA,520727886365772000,66488000,7717212,"SUCURSAL, CAJERO",PERSONA NATURAL,75448000
CEDULA DE CIUDADANIA,5563671679112630000,253000000,2223189,"CAJERO, SUCURSAL",PERSONA NATURAL,254000000
CEDULA DE CIUDADANIA,7356540324941100000,79600000,7795045,"SUCURSAL, CAJERO",PERSONA NATURAL,81900000
CEDULA DE CIUDADANIA,3079502343014660000,52300000,592188,"SUCURSAL, CAJERO",PERSONA NATURAL,85300000
CEDULA DE CIUDADANIA,5174304872246370000,36590000,9556756,"SUCURSAL, CAJERO",PERSONA NATURAL,82590000
CEDULA DE CIUDADANIA,2811702167261140000,33126000,2661730,"CAJERO, SUCURSAL",PERSONA NATURAL,102926000
NIT,8823489510025350000,5083387000,5447279,"CAJERO, SUCURSAL",PERSONA JURIDICA,7341670000
CEDULA DE CIUDADANIA,4879719776146140000,145500000,7407768,"SUCURSAL, CAJERO",PERSONA NATURAL,147150000
CEDULA DE CIUDADANIA,860723845263156000,92321254,3306783,SUCURSAL,PERSONA NATURAL,92321254
CEDULA DE CIUDADANIA,6628528584997270000,76220000,8459295,CAJERO,PERSONA NATURAL,190522083
CEDULA DE CIUDADANIA,8931292567980790000,97571063,3367078,"SUCURSAL, CAJERO",PERSONA NATURAL,97571063
CEDULA DE CIUDADANIA,7960207608704080000,67800000,541374,"CAJERO, SUCURSAL",PERSONA NATURAL,82300000
CEDULA DE CIUDADANIA,9083832915329330000,95078720,8962943,"CAJERO, SUCURSAL",PERSONA NATURAL,98868720
CEDULA DE CIUDADANIA,127631457886097000,69367000,9125670,SUCURSAL,PERSONA NATURAL,110367000
CEDULA DE CIUDADANIA,8251605539659800000,57020000,6793533,"SUCURSAL, CAJERO",PERSONA NATURAL,58620000
